sex;age;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119
1;28;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.8524;33.5254;33.1984;32.8714;32.5444;32.2174;31.8904;31.5634;31.2364;30.9094;30.5824;30.2554;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284;29.9284
1;29;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.4142;33.0872;32.7602;32.4332;32.1062;31.7792;31.4522;31.1252;30.7982;30.4712;30.1442;29.8172;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902;29.4902
1;30;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.711;33.384;33.057;32.73;32.403;32.076;31.749;31.422;31.095;30.768;30.441;30.114;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787;29.787
1;31;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.6911;34.3641;34.0371;33.7101;33.3831;33.0561;32.7291;32.4021;32.0751;31.7481;31.4211;31.0941;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671;30.7671
1;32;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;36.2666;35.9396;35.6126;35.2856;34.9586;34.6316;34.3046;33.9776;33.6506;33.3236;32.9965;32.6695;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425;32.3425
1;33;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;38.3195;37.9925;37.6655;37.3385;37.0115;36.6845;36.3575;36.0305;35.7035;35.3765;35.0495;34.7225;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955;34.3955
1;34;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.7101;40.3831;40.0561;39.7291;39.4021;39.0751;38.7481;38.4211;38.0941;37.7671;37.4401;37.1131;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861;36.7861
1;35;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;43.2861;42.9591;42.632;42.305;41.978;41.651;41.324;40.997;40.67;40.343;40.016;39.689;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362;39.362
1;36;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.892;45.565;45.238;44.911;44.584;44.257;43.93;43.603;43.276;42.949;42.622;42.295;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968;41.968
1;37;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.3791;48.0521;47.7251;47.3981;47.0711;46.7441;46.4171;46.0901;45.7631;45.4361;45.1091;44.7821;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551;44.4551
1;38;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.6133;50.2863;49.9592;49.6322;49.3052;48.9782;48.6512;48.3242;47.9972;47.6702;47.3432;47.0162;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892;46.6892
1;39;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.4817;52.1547;51.8277;51.5007;51.1737;50.8467;50.5197;50.1927;49.8657;49.5387;49.2117;48.8847;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576;48.5576
1;40;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.8979;53.5709;53.2439;52.9169;52.5899;52.2629;51.9359;51.6089;51.2819;50.9549;50.6279;50.3009;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739;49.9739
1;41;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.8044;54.4774;54.1504;53.8234;53.4964;53.1694;52.8424;52.5154;52.1884;51.8614;51.5344;51.2074;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804;50.8804
1;42;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;55.1731;54.8461;54.5191;54.1921;53.8651;53.5381;53.2111;52.8841;52.5571;52.2301;51.9031;51.5761;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491;51.2491
1;43;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;55.0039;54.6769;54.3499;54.0229;53.6959;53.3689;53.0419;52.7149;52.3879;52.0609;51.7339;51.4069;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799;51.0799
1;44;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;54.3215;53.9945;53.6675;53.3405;53.0135;52.6865;52.3595;52.0325;51.7055;51.3785;51.0515;50.7245;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975;50.3975
1;45;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;53.1713;52.8443;52.5173;52.1903;51.8633;51.5363;51.2093;50.8823;50.5553;50.2283;49.9013;49.5743;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473;49.2473
1;46;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.6138;51.2868;50.9598;50.6328;50.3058;49.9788;49.6518;49.3248;48.9978;48.6708;48.3438;48.0168;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898;47.6898
1;47;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.7194;49.3924;49.0654;48.7384;48.4114;48.0844;47.7574;47.4304;47.1034;46.7764;46.4494;46.1224;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954;45.7954
1;48;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.5628;47.2358;46.9088;46.5818;46.2548;45.9278;45.6008;45.2738;44.9468;44.6198;44.2928;43.9658;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388;43.6388
