sex;age;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
1;46;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.07036956330861255;0.06668055058214994;0.06299153785568734;0.05930252512922474;0.05561351240276213;0.051924499676299085;0.048235486949836925;0.04454647422337388;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083;0.04085746149691083
1;47;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.07217099934349402;0.06848198661703142;0.06479297389056882;0.06110396116410621;0.05741494843764361;0.05372593571118056;0.0500369229847184;0.046347910258255354;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306;0.042658897531792306
1;48;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07399581825987855;0.07030680553341595;0.06661779280695335;0.06292878008049074;0.05923976735402814;0.05555075462756509;0.05186174190110293;0.04817272917463988;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835;0.044483716448176835
1;49;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07567413984537108;0.07198512711890848;0.06829611439244587;0.06460710166598327;0.060918088939520665;0.05722907621305762;0.05354006348659546;0.04985105076013241;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936;0.04616203803366936
1;50;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07733204462762089;0.07364303190115828;0.06995401917469568;0.06626500644823308;0.06257599372177047;0.058886980995307425;0.055197968268845266;0.05150895554238222;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917;0.04781994281591917
1;51;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07936970992606884;0.07568069719960624;0.07199168447314364;0.06830267174668103;0.06461365902021843;0.06092464629375538;0.05723563356729322;0.05354662084083017;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125;0.049857608114367125
1;52;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.08219764947890695;0.07850863675244435;0.07481962402598175;0.07113061129951914;0.06744159857305654;0.06375258584659349;0.06006357312013133;0.05637456039366828;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235;0.052685547667205235
1;53;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0862079740782411;0.0825189613517785;0.0788299486253159;0.07514093589885329;0.07145192317239069;0.06776291044592764;0.06407389771946548;0.06038488499300243;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938;0.05669587226653938
1;54;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.09130479295548266;0.08761578022902006;0.08392676750255745;0.08023775477609485;0.07654874204963225;0.0728597293231692;0.06917071659670704;0.06548170387024399;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094;0.06179269114378094
1;55;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09686528723718535;0.09317627451072275;0.08948726178426014;0.08579824905779754;0.08210923633133493;0.07842022360487189;0.07473121087840973;0.07104219815194668;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363;0.06735318542548363
1;56;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.10224043541767269;0.09855142269121009;0.09486240996474748;0.09117339723828488;0.08748438451182228;0.08379537178535923;0.08010635905889707;0.07641734633243402;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097;0.07272833360597097
1;57;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10679098204420612;0.10310196931774351;0.09941295659128091;0.0957239438648183;0.0920349311383557;0.08834591841189265;0.0846569056854305;0.08096789295896745;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044;0.0772788802325044
1;58;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.11023221070528244;0.10654319797881984;0.10285418525235723;0.09916517252589463;0.09547615979943203;0.09178714707296898;0.08809813434650682;0.08440912162004377;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072;0.08072010889358072
1;59;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.1127259385409376;0.109036925814475;0.10534791308801239;0.10165890036154979;0.09796988763508718;0.09428087490862413;0.09059186218216198;0.08690284945569893;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588;0.08321383672923588
1;60;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11446245514874231;0.11077344242227971;0.10708442969581711;0.1033954169693545;0.0997064042428919;0.09601739151642885;0.09232837878996669;0.08863936606350364;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406;0.0849503533370406
